AK0CENM3LUM28,"I recently bought and/or received three cat fountains for my two kitties (senior adult; ~15 pounds each). This will be a review in three parts, as I feel the fountains are best reviewed in comparison to each other.---Hagen Catit Design Fresh and Clear Cat Drinking Fountain/ B004L4XR3I (2 Stars)The Hagen Catit fountain was such a disappointment to me, because I love the clean modern look of the Hagen Catit products and I love the ""expandability"" of the products they have for sale -- it seems like all their products have some optional add-ons that stroke my ""buy gifts for kitty!"" impulses. Unfortunately, the Hagen fountain I received was super loud and the plug-in was worrisomely hot to the touch. It was quiet from the time we plugged in the unit until the next evening, at which point it had escalated to a dull roar that could be heard from the other side of the house. Cleaning the filter and unit didn't affect the noise, and when we unplugged the unit to clean it, we realized that the power source was burning hot to the touch. I think we received a faulty unit. Probably the company (or Amazon) would have sent out a replacement unit, but I didn't want to try again because the cats didn't seem to care for the ""bubble-up"" nature of this particular water fountain.---Drinkwell Rectangle Multi-Level Plastic Fountain Drinking Dish/ B0056ASTES (3 Stars) [This is the product page you're currently on.]This was my second Drinkwell fountain, received free through Vine after my first one broke. This is a different model and I don't think I like it very much. For myself, I found it difficult to put together -- the unit has to be compressed with your hands and snapped in and out of place, and I found this very difficult to accomplished. (Note: I am a person with a disability. Your mileage may vary.) And this unit, while not as loud as the Hagen, was still plenty noisy -- about an hour after plugging in the fountain in the kitchen, I realized I could hear it humming from the bedroom. I'm very sensitive to electronic noise, and so I didn't care for how loud the unit was in our home. I will say that our cats liked this one just fine, and were not put off by the form factor or the sound (although they were already used to our last Drinkwell, which was far from silent), so I will keep this one for use on our outdoor patio.NOTE: This review is based on a free Advance Review Copy of this product provided through Amazon Vine.---Pioneer Pet Stainless Steel Fountain Raindrop Design/ B0037NKDSG (4 Stars)This is the fountain we ended up keeping for use in the kitchen. I really like the teardrop shape, and the cats took to the fountain with no issues. I like that they can drink from the fountain or from the relatively-still ""pool"" that collects to the side. Best of all, while the unit isn't noiseless, it's definitely the quietest drinking fountain we've owned -- there's very little electronic hum, and it's largely drowned out by the normal splashing fountain sounds. I also like that the unit is super easy to dissemble and clean -- I can clean this fountain by myself in five minutes flat, with no snapping parts to wrestle into place. The only potential downside that I can see is that a really energetic dog or kitten might be able to shift the parts, but my cats are quiet senior adults and don't try to play in the fountain. I will also note that I like the shiny silver surface, but it seems to be losing a lot of luster in the short time since we've had it. So it's not perfect, but it meets our needs.~ Ana Mardoll",AK0CENM3LUM28,"I recently bought and/or received three cat fountains for my two kitties (senior adult; ~15 pounds each). This will be a review in three parts, as I feel the fountains are best reviewed in comparison to each other.---Hagen Catit Design Fresh and Clear Cat Drinking Fountain/ B004L4XR3I (2 Stars)The Hagen Catit fountain was such a disappointment to me, because I love the clean modern look of the Hagen Catit products and I love the ""expandability"" of the products they have for sale -- it seems like all their products have some optional add-ons that stroke my ""buy gifts for kitty!"" impulses. Unfortunately, the Hagen fountain I received was super loud and the plug-in was worrisomely hot to the touch. It was quiet from the time we plugged in the unit until the next evening, at which point it had escalated to a dull roar that could be heard from the other side of the house. Cleaning the filter and unit didn't affect the noise, and when we unplugged the unit to clean it, we realized that the power source was burning hot to the touch. I think we received a faulty unit. Probably the company (or Amazon) would have sent out a replacement unit, but I didn't want to try again because the cats didn't seem to care for the ""bubble-up"" nature of this particular water fountain.---Drinkwell Rectangle Multi-Level Plastic Fountain Drinking Dish/ B0056ASTES (3 Stars)This was my second Drinkwell fountain, received free through Vine after my first one broke. This is a different model and I don't think I like it very much. For myself, I found it difficult to put together -- the unit has to be compressed with your hands and snapped in and out of place, and I found this very difficult to accomplished. (Note: I am a person with a disability. Your mileage may vary.) And this unit, while not as loud as the Hagen, was still plenty noisy -- about an hour after plugging in the fountain in the kitchen, I realized I could hear it humming from the bedroom. I'm very sensitive to electronic noise, and so I didn't care for how loud the unit was in our home. I will say that our cats liked this one just fine, and were not put off by the form factor or the sound (although they were already used to our last Drinkwell, which was far from silent), so I will keep this one for use on our outdoor patio.NOTE: This review is based on a free Advance Review Copy of this product provided through Amazon Vine.---Pioneer Pet Stainless Steel Fountain Raindrop Design/ B0037NKDSG (4 Stars) [This is the product page you're currently on.]This is the fountain we ended up keeping for use in the kitchen. I really like the teardrop shape, and the cats took to the fountain with no issues. I like that they can drink from the fountain or from the relatively-still ""pool"" that collects to the side. Best of all, while the unit isn't noiseless, it's definitely the quietest drinking fountain we've owned -- there's very little electronic hum, and it's largely drowned out by the normal splashing fountain sounds. I also like that the unit is super easy to dissemble and clean -- I can clean this fountain by myself in five minutes flat, with no snapping parts to wrestle into place. The only potential downside that I can see is that a really energetic dog or kitten might be able to shift the parts, but my cats are quiet senior adults and don't try to play in the fountain. I will also note that I like the shiny silver surface, but it seems to be losing a lot of luster in the short time since we've had it. So it's not perfect, but it meets our needs.~ Ana Mardoll"
A18KMOFIUPFJL8,"I like this dog food, but I find that it isn't substantial enough so I add in another brand's frozen raw patty.  If I just feed my little Yorkie plain Honest Kitchen, even at the recommended amount for her weight, she ends up being starving a few hours later.  Adding in some other kind of raw &#34;beefs&#34; up the Honest Kitchen and satisfies her hunger and I know that she is getting really good nutrition.",A18KMOFIUPFJL8,"I like this dog food, but I find that it isn't substantial enough so I add in another brand's frozen raw patty.  If I just feed my little Yorkie plain Honest Kitchen, even at the recommended amount for her weight, she ends up being starving a few hours later.  Adding in some other kind of raw &#34;beefs&#34; up the Honest Kitchen and satisfies her hunger and I know that she is getting really good nutrition"
A284PF4RQFRJ6Q,"Lots of surface area, works well in conjunction with a FX5 canister & other Fluval media. Keeps my 120g w/ large (12&#34;+) mixed cichlid stock crystal clear.",A284PF4RQFRJ6Q,Works well in conjunction with a FX5 canister & other Fluval media. Keeps my 120g w/ large (12&#34;+) mixed cichlid stock crystal clear.
A1512M624OYCFG,"I typically don't buy Halo, as the non-pate versions all have pumpkin in them, but was happy to find a non-pumpkin option. Pumpkin leads to little poo accidents in my house. This and the Whitefish version are beloved by my kitties. The ingredients are top notch and I love that it's grain free.",A1512M624OYCFG,"I typically don't buy Halo, as the non-pate versions all have pumpkin in them, but was happy to find a non-pumpkin option. Pumpkin leads to little poo accidents in my house. This and the Chicken version are beloved by my kitties. The ingredients are top notch and I love that it's grain free."
A2YYQOTPRKK6FM,"This is a great plush you containing the signature song-box of a jazzy tune.  Not only did my dog love it but the people seemed to find it just as fun, dancing to it and laughing.  A different kind of sound for the dog and a lot of fun for both canine and companion!",A2YYQOTPRKK6FM,"This is a great plush toy containing the signature song-box of a jazzy tune.  Not only did my dog love it but the people seemed to find it just as fun, dancing to it and laughing.  A different kind of sound for the dog and a lot of fun for both canine and companion!"
A2LIG9M46MJL1B,"These wipes work great for getting paws clean after walks and playing outside.  They are also terrific for freshening up our pups fur.  I love the very light, clean smell.",A2LIG9M46MJL1B,"These wipes work great for getting paws clean after walks and playing outside. They are also terrific for freshening up our pups fur. I love the very light, clean smell."
A1PEDHFTGQ9AJN,This is a gift for a person who has several dogs. I think she will love them. It is really cute and looks well made. The seller completed his portion of the transaction well.,A1PEDHFTGQ9AJN,This is a gift for a person who has several dogs. I think she will love it. It is really cute and looks well made. The seller completed his portion of the transaction well.
AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this.  Good chewing BUT.....they made my dog sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb",AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this puppy set.  Good chewing BUT.....they made my puppy sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb"
AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this.  Good chewing BUT.....they made my dog sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb",AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this puppy set.  Good chewing BUT.....they made my dog sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb"
AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this puppy set.  Good chewing BUT.....they made my puppy sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb",AGTV1DMRMBRSQ,"I guess I'm in the minority.  I had heard that these were a problem and shrugged off the warning as one from the few malcontents having a bad day and bought this puppy set.  Good chewing BUT.....they made my dog sick and he barfed five times.  And guess what came up?  And, yes, the sharp little edges were still there.  No more nylabone products for me.  mb"
A3CY8S2ASURMXX,"Best food I've found for the price. I buy the Large Breed Puppy and Large Breed Adult for my 2 cane corsos. I was feeding them Bil Jac large breed puppy, but realized that it wasn't that great of quality. Then switched to Canidae All Life Stages - good quality food, but made their poops horribly runny. Chicken Soup makes their poops consistently solid and they seem to like it just as well as anything else I've bought. A+",A3CY8S2ASURMXX,"Best food I've found for the price.  I buy the Large Breed Puppy and Large Breed Adult for my 2 cane corsos.  I was feeding them Bil Jac large breed puppy, but realized that it wasn't that great of quality.  Then switched to Canidae All Life Stages - good quality food, but made their poops horribly runny.  Chicken Soup makes their poops consistently solid and they seem to like it just as well as anything else I've bought.  A+"
AOF5LPPFGS9LJ,Excellent!,A3PQMN1HY6GXNC,Excellent
A39SKV601VBNXI,"When I bought all the Kong Quest toys, I didn't think I'd be able to do a whole lot with them. But if you use a little creativity, you can give your dog something he can work on for quite some time.With the Star Pod, I put treats in to plug all the wholes (Whole Life Tail Mix Meatballs are great for this). Then I pour a yogurt mix (I usually use yogurt, wheat germ, and cheese or fruit) in or smear peanut butter or applesauce and freeze it.My Australian Kelpie is very industrious and usually finishes a treat toy in minutes. Right now, I've clocked the Kong Star Pod at twenty to thirty minutes, depending on what I've put inside it (and sometimes he doesn't even finish it because his brain is spent). You may not to be able to fill it to the brim like a Kong Classic, but it takes a lot of effort to get to the goodies in the Kong Quest.I love these, and I hope Kong comes up with a few more designs than what they have now!",A39SKV601VBNXI,"When I bought all the Kong Quest toys, I didn't think I'd be able to do a whole lot with them. But if you use a little creativity, you can give your dog something he can work on for quite some time.With the Bone, I put treats in to plug all the wholes (Whole Life Tail Mix Meatballs are great for this). Then I pour a yogurt mix (I usually use yogurt, wheat germ, and cheese or fruit) in or smear peanut butter or applesauce and freeze it. I'll often use one filling for the main bone and then another for the other four holes.My Australian Kelpie is very industrious and usually finishes a treat toy in minutes. Right now, I've clocked the Kong Bone at twenty to thirty minutes, depending on what I've put inside it. You may not to be able to fill it to the brim like a Kong Classic, but it takes a lot of effort to get to the goodies in the Kong Quest.I love these, and I hope Kong comes up with a few more designs than what they have now!"
A258F8FHPZXAIT,Nice,A1K9SIFW86UAT8,Nice
A258F8FHPZXAIT,Nice,AUFYGX6HQALNC,nice
A258F8FHPZXAIT,Nice,A3UFMRWECITSYK,Nice!
A1K9SIFW86UAT8,Nice,AUFYGX6HQALNC,nice
A1K9SIFW86UAT8,Nice,A3UFMRWECITSYK,Nice!
AUFYGX6HQALNC,nice,A3UFMRWECITSYK,Nice!
A3RGZ11JUC4A2G,My cat absolutely loves playing with this.  I love how the feathers twirl and captures his attention.  Plus the pole is extra long and I never worry about my little niece playing with my cat and my cat accidentally getting too close and scratching her.  This is the best toy I've used with my cat!,A3RGZ11JUC4A2G,My cat absolutely loves playing with this. I love how the feathers twirl and captures his attention. Plus the pole is extra long and I never worry about my little niece playing with my cat and my cat accidentally getting too close and scratching her. This is the best toy I've used with my cat!
AZIS8K2M1HYPJ,"Your bird can beat it up, wring thebell, hang on it or forage food from it. Locally these sell for $10+. This is a toy that each off my 3 African greys play with constantly.",AZIS8K2M1HYPJ,"Your bird can beat it up, wring the bell, hang on it or forage food from it. Locally these sell for $10+. This is a toy that each off my 3 African greys play with constantly"
A2CT2SA6KFE8GC,"Didn't like the taste of it much myself, but the same can't be said for my dog.  He must really like it considering he usually takes his sweet time getting to his dog dish.  He seems a bit more anxious to get to this, so it must be good.",A2CT2SA6KFE8GC,"Didn't like the taste of it much myself, but the same can't be said for my dog. He must really like it considering he usually takes his sweet time getting to his dog dish. He seems a bit more anxious to get to this, so it must be good."
A17EXZEX71ZTMU,"My vet prescribed this for my dog's yeast infection. Then for the cat later.  It is very easy to use - just squirt a good amount into the ear canal, massage the base of the ear to get it all the way down and your done. It specifies not to clean the ear and let it do its work.  The hard part is holding the animal down for the treatment.  I even used it on a little infection in my own ears and it cleaned it up pronto.  The yeast never develop resistance to this like it does to the fungicides because it is enzymatic. This revolutionizes the ear infection treatment for pets.The ear cleaner has the same enzymes as the medicine. The medicine has a little hydrocortizone to cut the itching from the infection.",A17EXZEX71ZTMU,"My vet prescribed this for my dog's yeast infection. Then for the cat later.  It is very easy to use - just squirt a good amount into the ear canal, massage the base of the ear to get it all the way down and your done. It specifies not to clean the ear and let it do its work.  The hard part is holding the animal down for the treatment.  I even used it on a little infection in my own ears and it cleaned it up pronto.  The yeast never develop resistance to this like it does to the fungicides because it is enzymatic.The ear cleaner has the same enzymes as the medicine. The medicine has a little hydrocortizone to cut the itching from the infection."
ABQVDKWU40G0V,"Feliway Comfort Zone diffusers are great for reducing stress in cats. They help prevent aggression and urine marking in the home. But, they are really expensive- $15-18 per monthly refill. I had the brilliant idea to use a $5 appliance timer (electric socket timer from Home Depot) to reduce the amount of Feliway dispensed by the Diffuser. To ensure the Diffuser is releasing product frequently, I use a timer that allows for 15 minute intervals and set it to supply electricity 1/3 of the time (ie on for 15 minutes off for 30 minutes). The timer makes the product last 3 times as long so it pays for itself in less than a month. Feel free to experiment with the timing.  Perhaps you can get away with having it on for just 15-30 minutes 3 times a day, it will depend on your cat's level of stress. I would start with it being on 1/2 of the time and gradually decrease the time as kitty feels better. I hope this tip will help people to keep their beloved kitties and help kitties heal from the issues that lead them to tinkle in the house. Please repost this tip on any animal related sites.Here is a similar timer to mine but this one only allows for 30 minute intervals, which may be just fine.Woods 59366 Lamp and Appliance Timer with 3-Prong Outlet, Repeats Daily",ABQVDKWU40G0V,"Feliway Comfort Zone diffusers are great for reducing stress in cats. They help prevent aggression and urine marking in the home. But, they are really expensive- $15-18 per monthly refill. I had the brilliant idea to use a $5 appliance timer (electric socket timer from Home Depot) to reduce the amount of Feliway dispensed by the Diffuser. To ensure the Diffuser is releasing product frequently, I use a timer that allows for 15 minute intervals and set it to supply electricity 1/3 of the time (ie on for 15 minutes off for 30 minutes). The timer makes the product last 3 times as long so it pays for itself in less than a month. Feel free to experiment with the timing.  Perhaps you can get away with having it on for just 15-30 minutes 3 times a day, it will depend on your cat's level of stress. I would start with it being on 1/2 of the time and gradually decrease the time as kitty feels better. I hope this tip will help people to keep their beloved kitties and help kitties heal from the issues that lead them to tinkle in the house. Please repost this tip on any animal related sites.Here is a similar timer to mine but this one only allows for 30 minute intervals, which may be just fine. [[ASIN:Woods 59366 Lamp and Appliance Timer with 3-Prong Outlet, Repeats Daily]]"
A12QR7VLSRYGDC,"Product is adequately durable toy ball for our dogs to enjoy, but soft enough to not injure the dog's gums when chewing. It has been a favorite of our large dogs. This is our second purchase of this ball toy. The first purchase lasted quite a while, but as it began breaking apart, it has been replaced by this purchase.",A12QR7VLSRYGDC,"Product is adequately durable toy ball for our dogs to enjoy, but soft enough to  not injure the dog's gums when chewing.  It has been a favorite of our large dogs.  This is our second purchase of this ball toy.  The first purchase lasted quite a while, but as it began breaking apart, it has been replaced by this purchase."
A1ZSSGME10WUJH,"Picked up a few items made by Tropiclean.  This GEL, the breath foam, the chews and the water additive.  My chihuahua mix has a lot of plague build up on front left and right canine teeth.  It has caused his breath to smell very badly.  Unfortunately he has a heart mummer so we can't put him to sleep to have his teeth cleaned, so we have tried all sorts of different gels, liquid, toothpastes, chews etc.  We came across the Tropiclean products and have now been using the gel, water additive and chews for a month (he didn't deal with the foam well)There is absolutely no sign of less plague and his breath smells just as bad as when we started. While I will continue to use this stuff until I run out in hopes it eventually does work, it so far has done nothing to help the situation.  And so I continue my search for a product that works.",A1ZSSGME10WUJH,"Picked up a few items made by Tropiclean. This water additive, the breath foam, the chews and the clean teeth gel. My chihuahua mix has a lot of plague build up on front left and right canine teeth. It has caused his breath to smell very badly. Unfortunately he has a heart mummer so we can't put him to sleep to have his teeth cleaned, so we have tried all sorts of different gels, liquid, toothpastes, chews etc. We came across the Tropiclean products and have now been using the water additive, gel and chews for a month (he didn't deal with the foam well)There is absolutely no sign of less plague and his breath smells just as bad as when we started. While I will continue to use this stuff until I run out in hopes it eventually does work, it so far has done nothing to help the situation. And so I continue my search for a product that works."
A1QF8DD9HGV3A4,I buy all my pet food from Amazon.  My older dog needs grain free foods and Natural Balance is the one I buy.Both my dogs love the small size treats.,A1QF8DD9HGV3A4,I buy all my pet food from Amazon.  My older dog needs grain free foods and Natural Balance is the one I buy.Both my dogs love the small size treats.  The fish treats have a fishy smell but they don't care...
A1QF8DD9HGV3A4,I buy all my pet food from Amazon.  My older dog needs grain free foods and Natural Balance is the one I buy.Both my dogs love the small size treats.,A1QF8DD9HGV3A4,I buy all my pet food from Amazon.  My older dog needs grain free foods and Natural Balance is the one I buy.Both my dogs love the small size treats.  Plus they are good for their coats and skin.
AS3UM0LHN7L1Y,"The Kong ZoomGroom dog brush is fantastic. My dogs don't ""just tolerate it"" like other brushes, they actually enjoy being brushed with it.  The brush is rubbery and the ""bristles"" are soft so my dogs get a massage while I get to brush out and remove their dead, loose hair before it gets all over my house.ZoomGroom Brushes remind dogs and cats (there is a separate ZoomGroom brush for cats) of being cleaned by their mothers and it is a very comforting experience for them.I purchased this small size ZoomGroom for brushing my Chihuahua and my Dachshunds, but I purchaseda larger sizefor my bulldog.I like that the ZoomGroom can also be used when shampooing my dogs. It helps to evenly distribute the shampoo throughout my dogs' coats while removing even more dead hair during bathing. And the brush gets cleaned, too.I suggest that if you are brushing your dog's dry coat, you will want to do it on a surface that isn't carpeted so that you can easily sweep up and dispose of any loose hair that ends up on the floor during brushing.ADDITIONAL INFORMATION THAT YOU MIGHT FIND USEFUL:The Kong ZoomGroom Dog Brush is made by The KONG Company based in Golden, Colorado, USA.The KONG Company says that the ZoomGroom Brushes are made of natural rubber and that they stimulate capillaries and natural oil production for healthy skin and a healthy coat. From my own experience using ZoomGroom Brushes on my four dogs I would say that is true. My dogs do have healthy skin and coats and the brush does stimulate production of natural oils and also distributes it throughout my dogs' coats making them shine.",AS3UM0LHN7L1Y,"The Kong ZoomGroom dog brush is fantastic. My dogs don't ""just tolerate it"" like other brushes, they actually enjoy being brushed with it. The brush is rubbery and the ""bristles"" are soft so that my dogs get a massage while I get to brush out and remove their dead, loose hair before it gets all over my house.ZoomGroom Brushes remind dogs and cats (there is a separate ZoomGroom brush for cats) of being cleaned by their mothers and it is a very comforting experience for them.I purchased this large size ZoomGroom for brushing my bulldog, but for my Chihuahua and my Dachshunds I purchaseda smaller size.I like that the ZoomGroom can also be used when shampooing my dogs. It helps to evenly distribute the shampoo throughout my dogs' coats while removing even more dead hair during bathing. And the brush gets cleaned, too.I suggest that if you are brushing your dog's dry coat, you will want to do it on a surface that isn't carpeted so that you can easily sweep up and dispose of any loose hair that ends up on the floor during brushing.ADDITIONAL INFORMATION THAT YOU MIGHT FIND USEFUL:The Kong ZoomGroom Dog Brush is made by The KONG Company based in Golden, Colorado, USA.The KONG Company says that the ZoomGroom Brushes are made of natural rubber and that they stimulate capillaries and natural oil production for healthy skin and a healthy coat. From my own experience using ZoomGroom Brushes on my four dogs I would say that is true. My dogs do have healthy skin and coats and the brush does stimulate production of natural oils and also distributes it throughout my dogs' coats making them shine."
A2NDG1DVMSSAEW,"My Puppers absoloutely devoured these! She loved it, and I liked that it didn't smell terrible or leave little crunchies all over my floor like some of the bigger bones. I would recommend this, and I will be buying more of these.",A2NDG1DVMSSAEW,"My Puppers absoloutely devoured this! She loved it, and I liked that it didn't smell terrible or leave little crunchies all over my floor like some of the bigger bones. I would recommend this, and I will be buying more of these."
AYLACRGXXV3QE,I know this is one of the healthiest cat foods to give your cat - but mine won't eat it/,AYLACRGXXV3QE,I know this is one of the healthiest cat foods you can give your cat - but mine won't eat it.
AJKSS1F34YNAZ,"I have to warn small dog owners about using this product without researching the ingredients.  Yes, it is all natural but did you know that rosemary oil can be lethal to small dogs?  It can cause seizures.  Our mini dachshund had a full blown seizure within a week of starting this product.  PLEASE, for your friends sake, do not use this product until you read the warnings on using herbal oils in dog treatments or food.  I cannot prove that this product caused the seizure but the dog has had no such episodes in his four years of life.  He is healthy and full of life.  I will not continue using this product on my dogs after reading the effects and dangers of essential oils, specifically rosemary oil, in dog treatments and food.  Essential oils are much too concentrated and are nothing like the whole plant.  A drop of essential oil is 100 times stronger than a pinch of the herb plant.  This product may work great but I will not risk my pet's well being for the sake of a quick fix.",AJKSS1F34YNAZ,"I have to warn small dog owners about using this product without researching the ingredients. Yes, it is all natural but did you know that rosemary oil can be lethal to small dogs? It can cause seizures. Our mini dachshund had a full blown seizure within a week of starting this product. PLEASE, for your friends sake, do not use this product until you read the warnings on using herbal oils in dog treatments or food. I cannot prove that this product caused the seizure but the dog has had no such episodes in his four years of life. He is healthy and full of life. I will not continue using this product on my dogs after reading the effects and dangers of essential oils, specifically rosemary oil, in dog treatments and food. Essential oils are much too concentrated and are nothing like the whole plant. A drop of essential oil is 100 times stronger than a pinch of the herb plant. This product may work great but I will not risk my pet's well being for the sake of a quick fix."
A1ZFM7VYC7H,"This product looks like a giant salami. My dogs adore it. The amount of product it yields is ENORMOUS. It is a great value. I put myself on the ""subscribe"" program, because I want to make sure we never run out. Tucker and Capone #my dogs# say, ""Don't think about it . . . BUY some!""",A1ZFM7VYC7H,"This product looks like a giant salami. My dogs adore it. The amount of product it yields is ENORMOUS. It is a great value. I put myself on the ""subscribe"" program, because I want to make sure we never run out. Tucker and Capone (my dogs) say, ""Don't think about it . . . BUY some!"""
A2K5ANOCKD2V5G,Suggested by vet,A2K5ANOCKD2V5G,Suggested by my vet
A1PEDHFTGQ9AJN,These are a gift for a person who has several dogs. I think she will love them. They are really cute and look well made. The seller completed his portion of the transaction well.,A1PEDHFTGQ9AJN,This is a gift for a person who has several dogs. I think she will love them. They are really cute and look well made. The seller completed his portion of the transaction well.
A3C40PJ9YXREQ5,"I have an older dog - Lab/Pit mix = and a puppy - Maltese/ShiTzu mix, about 5 months.  They fight to take these away from each other.  They growl when the other approaches.  It's funny to watch, and they are usually fairly good about sharing.  If Big steals from Little, Little finds Big's treat and steals it for herself.  And vice versa.  Not these.  They go to opposite ends of the house and glare balefully at t'other while they chew.  I would certainly buy these - if my local store carried them and I had a coupon and they were on sale.  I'd like both a coupon AND on sale, but for these, I might only require one; the dogs love them that much.",A3C40PJ9YXREQ5,"These are sticks with ribs protruding.  I am going to use the same review I did for another ZOE product, because it is as true for this product as it was for the other one:I have an older dog - Lab/Pit mix = and a puppy - Maltese/ShiTzu mix, about 5 months.  They fight to take these away from each other.  They growl when the other approaches.  It's funny to watch, and they are usually fairly good about sharing.  If Big steals from Little, Little finds Big's treat and steals it for herself.  And vice versa.  Not these.  They go to opposite ends of the house and glare balefully at t'other while they chew.  I would certainly buy these - if my local store carried them and I had a coupon and they were on sale.  I'd like both a coupon AND on sale, but for these, I might only require one; the dogs love them that much."
A65QT2D2TT8KU,"I bought this shampoo and conditioner to use for bating my non-show dogs.  I want all my dogs to look good, all the time, showing, or not.  Anyway, I love the results.  Great products, and very close to the more expensive IOD product lines.  The fragrance is there, but I did not have a problem with it.  It softens and fades quickly.  So, if you like IOD products, I am pretty sure you will be pleased with this as well.",A65QT2D2TT8KU,"I bought this shampoo and conditioner to use for bathing my non-show dogs. I want all my dogs to look good, all the time, showing, or not. Anyway, I love the results. Great products, and very close to the more expensive IOD product lines. The fragrance is there, but I did not have a problem with it. It softens and fades quickly. So, if you like IOD products, I am pretty sure you will be pleased with this as well."
A235EY6S2D1SG0,"I was hoping that mega-bucks Racael Ray would put out a better dog food then this. Out of the first 10 ingredients, five are terrible and should not be fed to a dog that you love. Chicken Meal,Corn Meal,Soybean Meal,Corn Gluten Meal,Dried Beet Pulp-research these products for yourself, they are the top 5 items that cause allergies and food intolerance in animals among other things-that is 50% of the first ten items.I expected better from Racael Ray! On the plus side however, her ""Just 6"" treats is one of BEST products out there, so I know she has the knowledge to make heathy foods for pets, just not willing to part with her money in her dog food line. My dogs LOVE the Just 6 treats and because they are super good for them I do not mind feeding the treats to them.",A235EY6S2D1SG0,"I was hoping that mega-bucks Racael Ray would put out a better dog food then this. Out of the first 10 ingredients, five are terrible and should not be fed to a dog that you love. Chicken Meal,Corn Meal,Soybean Meal,Corn Gluten Meal,Dried Beet Pulp-research these products for yourself, they are the top 5 items that cause allergies and food intolerance in animals among other things-that is 50% of the first ten items.I expected better from Racael Ray! On the plus side however, her ""Just 6"" treats is one of BEST products out there, so I know she has the knowledge to make heathy foods for pets, just not willing to part with her money in her dog food line. My dogs LOVE the Just 6 treats and because they are super good for them I do not mind feeding them the treats but not the food."
AKN6V9Y0YH421,"We have 8 (yes eight) cats and a very large dog.  Frontline Plus has excellently for us for 3 years now in a very heavy flea & tick area -- Texas.IF used each month as directed I have never found fleas on our animals and 7 of them are outside much of daylight hours.  HOWEVER, use EACH month.  Twice I have forgotten and gone a couple of weeks over the 4 week / 31 day recommendation and each time did fine a flea or 2 on one or more animals at about 10 days overdue.  My bad, not the product.  Two days after application, again NO fleas could be found on the animal.I only down rate this product to 4 stars due to the applicator.  It is difficult to easily squeeze out the plastic container in a smooth, quick easy manner.  This can be a problem with cats who don't like any thing wet on their skin as they tend to RUN and or fight back.  Hope Merial improves this soon, then I will give them SIX stars, or try to.",AKN6V9Y0YH421,"We have 8 (yes eight) cats and a very large dog. Frontline Plus has excellently for us for 3 years now in a very heavy flea & tick area -- Texas.IF used each month as directed I have never found fleas on our animals and 7 of them are outside much of daylight hours. HOWEVER, use EACH month. Twice I have forgotten and gone a couple of weeks over the 4 week / 31 day recommendation and each time did fine a flea or 2 on one or more animals at about 10 days overdue. My bad, not the product. Two days after application, again NO fleas could be found on the animal.I only down rate this product to 4 stars due to the applicator. It is difficult to easily squeeze out the plastic container in a smooth, quick easy manner. This can be a problem with cats who don't like any thing wet on their skin as they tend to RUN and or fight back, probably same with small flighty yippy dogs. Also, to open both outer packaging and the pipette itself is best done with scissors, they are SECURELY packaged!!!  Hope Merial improves this soon, then I will give them SIX stars, or try to."
